apartment_id,monthyearday,type,consumption,temp,flow_time
1,10202022,Kitchen_optima_faucet,16,53.61982,95.51648
1,10202022,Optima_faucet,12,9.488198,95.419174
1,10202022,Washing_machine,50,40,3600
1,10202023,Dishwasher,15,60,10800
1,10202023,Hydractiva_shower,25,38.348755,126.18185
1,10202023,Kitchen_optima_faucet,9,9.828211,92.91521
1,10202023,Optima_faucet,11,9.44398,98.54736
1,10202023,Washing_machine,50,60,3600
1,10202024,Hydractiva_shower,45,36.566288,59.81919
1,10202024,Kitchen_optima_faucet,15,9.825656,98.83961
1,10202024,Optima_faucet,11,35.391468,93.832115
1,10202024,Washing_machine,40,60,10800
1,10202025,Dishwasher,15,60,10800
1,10202025,Hydractiva_shower,44,40.32928,216.84013
1,10202025,Kitchen_optima_faucet,13,9.823886,9.25473
1,10202025,Optima_faucet,11,8.94587,99.02767
1,10202026,Dishwasher,15,60,10800
1,10202026,Hydractiva_shower,44,40.261795,49.300545
1,10202026,Kitchen_optima_faucet,16,8.727091,95.72762
1,10202026,Optima_faucet,12,9.834362,97.07903
1,10202026,Washing_machine,50,60,3600
1,10202027,Dishwasher,15,60,10800
1,10202027,Hydractiva_shower,40,39.059765,64.81302
1,10202027,Kitchen_optima_faucet,9,9.769756,90.41131
1,10202027,Optima_faucet,12,43.490112,91.40954
1,10202028,Dishwasher,15,60,10800
1,10202028,Hydractiva_shower,43,36.597324,233.69077
1,10202028,Kitchen_optima_faucet,13,9.444641,90.03168
1,10202028,Optima_faucet,11,8.378601,95.67053
1,10202028,Washing_machine,50,60,3600
1,10202029,Dishwasher,15,60,10800
1,10202029,Kitchen_optima_faucet,13,9.426516,96.06618
1,10202029,Optima_faucet,12,9.235974,96.84644
1,10202029,Washing_machine,60,60,7200
1,1020203,Dishwasher,15,60,10800
1,1020203,Hydractiva_shower,25,40.212006,98.09458
1,1020203,Kitchen_optima_faucet,10,9.728268,99.1449
1,1020203,Optima_faucet,12,44.077618,90.65231
1,1020203,Washing_machine,60,20,7200
1,10202030,Kitchen_optima_faucet,14,52.533978,99.26318
1,10202030,Optima_faucet,12,9.245258,96.78922
1,10202030,Washing_machine,50,40,3600
1,10202031,Dishwasher,15,60,10800
1,10202031,Hydractiva_shower,39,38.39765,78.8783
1,10202031,Kitchen_optima_faucet,12,8.538629,81.47963
1,10202031,Optima_faucet,12,8.306904,99.90885
1,10202031,Washing_machine,60,20,7200
1,1020204,Dishwasher,15,60,10800
1,1020204,Hydractiva_shower,6,39.905876,31.752651
1,1020204,Kitchen_optima_faucet,14,9.106874,9.910843
1,1020204,Optima_faucet,12,42.34811,94.60001
1,1020204,Washing_machine,60,60,7200
1,1020205,Dishwasher,15,60,10800
1,1020205,Hydractiva_shower,50,38.773205,46.53115
1,1020205,Kitchen_optima_faucet,11,9.905805,97.78961
1,1020205,Optima_faucet,11,9.565187,82.45751
1,1020206,Dishwasher,15,60,10800
1,1020206,Hydractiva_shower,40,38.123398,208.24065
1,1020206,Kitchen_optima_faucet,13,8.036614,92.98222
1,1020206,Optima_faucet,12,44.73732,96.785324
1,1020207,Dishwasher,15,60,10800
1,1020207,Hydractiva_shower,49,40.5149,290.00806
1,1020207,Kitchen_optima_faucet,12,8.9816675,99.56314
1,1020207,Optima_faucet,12,43.798187,98.06719
1,1020207,Washing_machine,60,40,7200
1,1020208,Dishwasher,15,60,10800
1,1020208,Hydractiva_shower,58,37.998062,291.16193
1,1020208,Kitchen_optima_faucet,12,9.972092,96.51094
1,1020208,Optima_faucet,11,8.972467,92.12386
1,1020208,Washing_machine,50,40,3600
1,1020209,Kitchen_optima_faucet,12,9.865587,96.58658
1,1020209,Optima_faucet,12,8.349653,95.643425
1,1020209,Washing_machine,50,40,3600
1,1120201,Dishwasher,15,60,10800
1,1120201,Hydractiva_shower,52,39.25936,66.217064
1,1120201,Kitchen_optima_faucet,12,8.154732,97.641365
1,1120201,Optima_faucet,12,9.514427,99.804115
1,1120201,Washing_machine,40,60,10800
1,11202010,Dishwasher,15,60,10800
1,11202010,Hydractiva_shower,50,39.12451,248.21194
1,11202010,Kitchen_optima_faucet,7,9.536669,9.772736
1,11202010,Optima_faucet,11,9.980922,98.20936
1,11202010,Washing_machine,40,60,10800
1,11202011,Dishwasher,15,60,10800
1,11202011,Hydractiva_shower,27,35.030144,126.66841
1,11202011,Kitchen_optima_faucet,11,8.120245,97.65037
1,11202011,Optima_faucet,11,42.64813,94.66979
1,11202011,Washing_machine,50,60,3600
1,11202012,Dishwasher,15,60,10800
1,11202012,Hydractiva_shower,53,38.623634,88.272514
1,11202012,Kitchen_optima_faucet,14,50.05616,88.49358
1,11202012,Optima_faucet,12,8.978357,99.626686
1,11202012,Washing_machine,60,20,7200
1,11202013,Hydractiva_shower,36,39.406254,43.98816
1,11202013,Kitchen_optima_faucet,13,9.654137,99.803894
1,11202013,Optima_faucet,12,7.434889,98.57223
1,11202013,Washing_machine,60,40,7200
1,11202014,Dishwasher,15,60,10800
1,11202014,Hydractiva_shower,52,39.115803,70.22418
1,11202014,Kitchen_optima_faucet,14,9.352739,98.49642
1,11202014,Optima_faucet,11,9.6224985,97.013405
1,11202014,Washing_machine,50,60,3600
1,11202015,Dishwasher,15,60,10800
1,11202015,Hydractiva_shower,46,39.30307,231.24887
1,11202015,Kitchen_optima_faucet,12,9.8528,96.218056
1,11202015,Optima_faucet,12,9.571079,97.29456
1,11202016,Dishwasher,15,60,10800
1,11202016,Hydractiva_shower,54,39.366554,79.88423
1,11202016,Kitchen_optima_faucet,13,7.1205177,95.93532
1,11202016,Optima_faucet,12,8.283367,81.94652
1,11202016,Washing_machine,50,60,3600
1,11202017,Dishwasher,15,60,10800
1,11202017,Hydractiva_shower,38,38.690887,234.79854
1,11202017,Kitchen_optima_faucet,10,53.96666,97.53747
1,11202017,Optima_faucet,12,43.97376,97.86601
1,11202017,Washing_machine,60,60,7200
1,11202018,Dishwasher,15,60,10800
1,11202018,Hydractiva_shower,45,40.811314,95.11646
1,11202018,Kitchen_optima_faucet,15,9.253004,99.34491
1,11202018,Optima_faucet,11,9.817056,98.87868
1,11202018,Washing_machine,40,60,10800
1,11202019,Dishwasher,15,60,10800
1,11202019,Hydractiva_shower,47,40.705933,236.1207
1,11202019,Kitchen_optima_faucet,16,54.985455,8.25636
1,11202019,Optima_faucet,11,44.255203,91.62252
1,11202019,Washing_machine,50,60,3600
1,1120202,Dishwasher,15,60,10800
1,1120202,Hydractiva_shower,36,40.652214,54.62068
1,1120202,Kitchen_optima_faucet,11,9.506577,99.36998
1,1120202,Optima_faucet,12,9.922119,99.80228
1,1120202,Washing_machine,50,60,3600
1,11202020,Dishwasher,15,60,10800
1,11202020,Hydractiva_shower,40,38.880703,210.31725
1,11202020,Kitchen_optima_faucet,12,7.5141544,93.60663
1,11202020,Optima_faucet,12,8.143392,9.779957
1,11202020,Washing_machine,60,60,7200
1,11202021,Dishwasher,15,60,10800
1,11202021,Hydractiva_shower,52,38.726982,258.14648
1,11202021,Kitchen_optima_faucet,12,9.024305,99.57486
1,11202021,Optima_faucet,12,42.27941,9.120473
1,11202021,Washing_machine,60,20,7200
1,11202022,Dishwasher,15,60,10800
1,11202022,Kitchen_optima_faucet,13,9.943581,92.889084
1,11202022,Optima_faucet,12,7.733449,98.84388
1,11202022,Washing_machine,50,60,3600
1,11202023,Dishwasher,15,60,10800
1,11202023,Hydractiva_shower,55,40.261997,80.35135
1,11202023,Kitchen_optima_faucet,14,8.2824135,91.0764
1,11202023,Optima_faucet,11,9.922241,93.86411
1,11202023,Washing_machine,60,60,7200
1,11202024,Dishwasher,15,60,10800
1,11202024,Hydractiva_shower,39,40.89821,228.6306
1,11202024,Kitchen_optima_faucet,15,8.939161,95.29096
1,11202024,Optima_faucet,12,7.45131,96.694595
1,11202025,Hydractiva_shower,49,36.958656,265.14105
1,11202025,Kitchen_optima_faucet,11,54.282764,94.473236
1,11202025,Optima_faucet,12,9.7687845,97.33042
1,11202025,Washing_machine,60,20,7200
1,11202026,Dishwasher,15,60,10800
1,11202026,Hydractiva_shower,43,38.138477,83.391624
1,11202026,Kitchen_optima_faucet,12,8.898266,94.475266
1,11202026,Optima_faucet,12,7.581977,99.10589
1,11202027,Hydractiva_shower,44,38.714817,240.85385
1,11202027,Kitchen_optima_faucet,13,9.405663,93.79221
1,11202027,Optima_faucet,12,44.50168,98.94837
1,11202027,Washing_machine,50,60,3600
1,11202028,Dishwasher,15,60,10800
1,11202028,Kitchen_optima_faucet,13,7.7982483,97.73045
1,11202028,Optima_faucet,12,44.91349,97.41717
1,11202028,Washing_machine,60,60,7200
1,11202029,Dishwasher,15,60,10800
1,11202029,Hydractiva_shower,49,39.364082,292.63358
1,11202029,Kitchen_optima_faucet,11,54.618614,93.73428
1,11202029,Optima_faucet,11,8.349183,95.80992
1,11202029,Washing_machine,40,60,10800
1,1120203,Dishwasher,15,60,10800
1,1120203,Hydractiva_shower,55,40.275352,83.2051
1,1120203,Kitchen_optima_faucet,13,9.349346,96.513565
1,1120203,Optima_faucet,12,42.78864,98.62028
1,1120203,Washing_machine,60,60,7200
1,11202030,Hydractiva_shower,33,39.95746,207.24463
1,11202030,Kitchen_optima_faucet,15,7.07259,99.551735
1,11202030,Optima_faucet,12,44.05073,90.820496
1,11202030,Washing_machine,50,40,3600
1,1120204,Dishwasher,15,60,10800
1,1120204,Hydractiva_shower,40,40.870758,217.73827
1,1120204,Kitchen_optima_faucet,13,54.864513,99.52006
1,1120204,Optima_faucet,12,39.605167,96.96636
1,1120204,Washing_machine,50,60,3600
1,1120205,Hydractiva_shower,55,39.403606,259.6552
1,1120205,Kitchen_optima_faucet,14,7.968994,98.660706
1,1120205,Optima_faucet,12,7.1976557,92.562454
1,1120206,Dishwasher,15,60,10800
1,1120206,Hydractiva_shower,28,39.990257,69.67718
1,1120206,Kitchen_optima_faucet,15,7.6979923,82.59926
1,1120206,Optima_faucet,12,9.518477,98.53756
1,1120207,Hydractiva_shower,32,39.829773,168.9928
1,1120207,Kitchen_optima_faucet,10,8.681698,92.131256
1,1120207,Optima_faucet,12,9.31376,99.320404
1,1120207,Washing_machine,60,20,7200
1,1120208,Hydractiva_shower,48,39.504845,270.37543
1,1120208,Kitchen_optima_faucet,13,8.21229,92.08002
1,1120208,Optima_faucet,11,8.7725525,98.44174
1,1120208,Washing_machine,50,40,3600
1,1120209,Dishwasher,15,60,10800
1,1120209,Hydractiva_shower,44,38.03688,284.93396
1,1120209,Kitchen_optima_faucet,12,9.111549,98.44746
1,1120209,Optima_faucet,12,44.5735,98.686295
1,120201,Dishwasher,15,60,10800
1,120201,Hydractiva_shower,57,39.709408,56.762955
1,120201,Kitchen_optima_faucet,13,54.06714,98.93103
1,120201,Optima_faucet,11,7.2940826,99.69323
1,120201,Washing_machine,40,60,10800
1,1202010,Dishwasher,15,60,10800
1,1202010,Kitchen_optima_faucet,9,9.245085,95.929306
1,1202010,Optima_faucet,12,9.96109,95.31929
1,1202010,Washing_machine,50,60,3600
1,1202011,Dishwasher,15,60,10800
1,1202011,Hydractiva_shower,31,36.652626,164.59756
1,1202011,Kitchen_optima_faucet,12,51.4939,99.65486
1,1202011,Optima_faucet,12,7.655492,99.561874
1,1202012,Dishwasher,15,60,10800
1,1202012,Kitchen_optima_faucet,12,54.005753,92.452286
1,1202012,Optima_faucet,12,8.204665,95.93953
1,1202012,Washing_machine,40,60,10800
1,1202013,Dishwasher,15,60,10800
1,1202013,Hydractiva_shower,33,40.414505,80.828995
1,1202013,Kitchen_optima_faucet,15,9.339779,98.804924
1,1202013,Optima_faucet,11,9.727845,99.97194
1,1202014,Dishwasher,15,60,10800
1,1202014,Hydractiva_shower,16,40.901043,78.36776
1,1202014,Kitchen_optima_faucet,14,9.0496645,97.30643
1,1202014,Optima_faucet,12,9.981303,95.98584
1,1202014,Washing_machine,50,40,3600
1,1202015,Dishwasher,15,60,10800
1,1202015,Hydractiva_shower,25,38.04951,151.52405
1,1202015,Kitchen_optima_faucet,13,8.407222,93.276276
1,1202015,Optima_faucet,11,8.968878,98.3384
1,1202015,Washing_machine,50,60,3600
1,1202016,Dishwasher,15,60,10800
1,1202016,Kitchen_optima_faucet,13,7.9140177,99.55695
1,1202016,Optima_faucet,12,8.453026,91.37891
1,1202016,Washing_machine,40,60,10800
1,1202017,Dishwasher,15,60,10800
1,1202017,Hydractiva_shower,42,37.871235,271.78464
1,1202017,Kitchen_optima_faucet,14,6.5815854,89.85248
1,1202017,Optima_faucet,11,8.953414,95.61332
1,1202017,Washing_machine,60,60,7200
1,1202018,Dishwasher,15,60,10800
1,1202018,Hydractiva_shower,34,40.811924,170.13954
1,1202018,Kitchen_optima_faucet,12,9.903555,95.56028
1,1202018,Optima_faucet,12,9.982624,95.30484
1,1202018,Washing_machine,60,20,7200
1,1202019,Dishwasher,15,60,10800
1,1202019,Hydractiva_shower,17,37.76893,92.41389
1,1202019,Kitchen_optima_faucet,12,7.4226785,99.7944
1,1202019,Optima_faucet,12,8.533616,95.78091
1,1202019,Washing_machine,60,40,7200
1,120202,Dishwasher,15,60,10800
1,120202,Kitchen_optima_faucet,13,9.757875,92.316246
1,120202,Optima_faucet,12,6.8151474,92.650764
1,120202,Washing_machine,60,60,7200
1,1202020,Dishwasher,15,60,10800
1,1202020,Hydractiva_shower,60,39.968765,279.1801
1,1202020,Kitchen_optima_faucet,12,9.405535,96.56436
1,1202020,Optima_faucet,11,8.951378,98.31108
1,1202020,Washing_machine,60,60,7200
1,1202021,Dishwasher,15,60,10800
1,1202021,Hydractiva_shower,42,40.807037,248.56573
1,1202021,Kitchen_optima_faucet,15,8.499204,90.893135
1,1202021,Optima_faucet,12,9.717293,99.4297
1,1202021,Washing_machine,50,60,3600
1,1202022,Dishwasher,15,60,10800
1,1202022,Hydractiva_shower,48,37.301556,254.54689
1,1202022,Kitchen_optima_faucet,13,8.637457,98.23924
1,1202022,Optima_faucet,12,9.418182,97.85248
1,1202022,Washing_machine,50,60,3600
1,1202023,Dishwasher,15,60,10800
1,1202023,Hydractiva_shower,50,38.978683,48.261047
1,1202023,Kitchen_optima_faucet,12,52.82939,98.07503
1,1202023,Optima_faucet,11,9.718823,83.80461
1,1202023,Washing_machine,50,60,3600
1,1202024,Dishwasher,15,60,10800
1,1202024,Hydractiva_shower,46,40.93537,219.26642
1,1202024,Kitchen_optima_faucet,13,9.047859,94.17628
1,1202024,Optima_faucet,11,7.488041,98.90872
1,1202024,Washing_machine,50,40,3600
1,1202025,Dishwasher,15,60,10800
1,1202025,Hydractiva_shower,43,40.43068,98.965355
1,1202025,Kitchen_optima_faucet,14,8.232837,94.44616
1,1202025,Optima_faucet,11,6.2000513,95.9623
1,1202025,Washing_machine,60,20,7200
1,1202026,Dishwasher,15,60,10800
1,1202026,Hydractiva_shower,33,39.9608,209.78351
1,1202026,Kitchen_optima_faucet,12,9.823124,92.412
1,1202026,Optima_faucet,12,6.976948,99.91761
1,1202026,Washing_machine,60,20,7200
1,1202027,Dishwasher,15,60,10800
1,1202027,Hydractiva_shower,61,39.73742,293.11182
1,1202027,Kitchen_optima_faucet,14,8.633118,87.11776
1,1202027,Optima_faucet,12,7.114172,85.84699
1,1202027,Washing_machine,60,40,7200
1,1202028,Dishwasher,15,60,10800
1,1202028,Hydractiva_shower,40,38.748753,258.41635
1,1202028,Kitchen_optima_faucet,12,9.230017,96.04957
1,1202028,Optima_faucet,12,7.8821754,95.19687
1,1202029,Dishwasher,15,60,10800
1,1202029,Hydractiva_shower,25,37.52254,56.226692
1,1202029,Kitchen_optima_faucet,14,9.001337,94.48895
1,1202029,Optima_faucet,11,9.495268,94.32292
1,1202029,Washing_machine,50,60,3600
1,120203,Dishwasher,15,60,10800
1,120203,Hydractiva_shower,24,40.37769,148.69801
1,120203,Kitchen_optima_faucet,12,8.9678755,99.27485
1,120203,Optima_faucet,12,9.631896,94.37989
1,120203,Washing_machine,40,60,10800
1,1202030,Dishwasher,15,60,10800
1,1202030,Hydractiva_shower,44,40.922577,71.9695
1,1202030,Kitchen_optima_faucet,13,9.541582,96.35628
1,1202030,Optima_faucet,12,9.182258,93.06781
1,1202030,Washing_machine,50,40,3600
1,1202031,Dishwasher,15,60,10800
1,1202031,Hydractiva_shower,47,38.422516,257.4131
1,1202031,Kitchen_optima_faucet,14,9.987156,98.96497
1,1202031,Optima_faucet,12,8.442702,95.7644
1,120204,Dishwasher,15,60,10800
1,120204,Hydractiva_shower,45,40.737392,38.572105
1,120204,Kitchen_optima_faucet,14,9.699797,97.12129
1,120204,Optima_faucet,11,8.747802,98.1127
1,120204,Washing_machine,60,20,7200
1,120205,Hydractiva_shower,44,37.17327,72.059784
1,120205,Kitchen_optima_faucet,10,51.599625,92.34437
1,120205,Optima_faucet,12,9.3683195,99.18114
1,120205,Washing_machine,50,60,3600
1,120206,Hydractiva_shower,53,38.747906,82.81593
1,120206,Kitchen_optima_faucet,11,9.800743,99.163734
1,120206,Optima_faucet,12,6.9783735,94.56914
1,120206,Washing_machine,60,20,7200
1,120207,Dishwasher,15,60,10800
1,120207,Hydractiva_shower,43,39.853783,77.63957
1,120207,Kitchen_optima_faucet,13,8.39939,84.84608
1,120207,Optima_faucet,12,8.717966,97.87094
1,120207,Washing_machine,60,20,7200
1,120208,Dishwasher,15,60,10800
1,120208,Hydractiva_shower,43,40.979195,220.48178
1,120208,Kitchen_optima_faucet,14,9.8253355,97.80136
1,120208,Optima_faucet,11,6.372361,98.57122
1,120208,Washing_machine,60,40,7200
1,120209,Dishwasher,15,60,10800
1,120209,Hydractiva_shower,29,39.901394,80.41437
1,120209,Kitchen_optima_faucet,14,8.484839,97.83247
1,120209,Optima_faucet,12,8.869863,97.51453
1,1220201,Dishwasher,15,60,10800
1,1220201,Hydractiva_shower,51,38.123543,62.682053
1,1220201,Kitchen_optima_faucet,12,9.003538,99.0475
1,1220201,Optima_faucet,12,9.892702,90.71472
1,1220201,Washing_machine,60,60,7200
1,12202010,Dishwasher,15,60,10800
1,12202010,Hydractiva_shower,31,40.28357,51.868095
1,12202010,Kitchen_optima_faucet,14,8.975424,95.21574
1,12202010,Optima_faucet,12,9.877062,99.39775
1,12202010,Washing_machine,50,60,3600
1,12202011,Dishwasher,15,60,10800
1,12202011,Hydractiva_shower,41,39.95437,47.170986
1,12202011,Kitchen_optima_faucet,13,9.342016,96.10732
1,12202011,Optima_faucet,12,44.6048,93.97601
1,12202011,Washing_machine,50,60,3600
1,12202012,Hydractiva_shower,44,37.727345,39.76217
1,12202012,Kitchen_optima_faucet,15,7.638805,98.15103
1,12202012,Optima_faucet,12,7.330209,98.55863
1,12202012,Washing_machine,60,60,7200
1,12202013,Dishwasher,15,60,10800
1,12202013,Hydractiva_shower,37,39.86535,57.056717
1,12202013,Kitchen_optima_faucet,13,54.851124,98.678024
1,12202013,Optima_faucet,12,9.482381,97.47361
1,12202014,Dishwasher,15,60,10800
1,12202014,Hydractiva_shower,53,40.48908,55.883972
1,12202014,Kitchen_optima_faucet,10,54.723293,97.65186
1,12202014,Optima_faucet,11,8.070003,94.46444
1,12202015,Hydractiva_shower,50,38.48752,257.8593
1,12202015,Kitchen_optima_faucet,10,9.859866,90.7487
1,12202015,Optima_faucet,12,8.288122,96.326195
1,12202016,Dishwasher,15,60,10800
1,12202016,Hydractiva_shower,38,38.839256,90.72619
1,12202016,Kitchen_optima_faucet,14,8.096479,99.599266
1,12202016,Optima_faucet,12,8.477724,94.245026
1,12202016,Washing_machine,50,60,3600
1,12202017,Dishwasher,15,60,10800
1,12202017,Hydractiva_shower,9,39.135292,40.23135
1,12202017,Kitchen_optima_faucet,14,9.299257,93.83886
1,12202017,Optima_faucet,12,8.777474,98.11939
1,12202017,Washing_machine,60,20,7200
1,12202018,Hydractiva_shower,43,37.387817,269.45288
1,12202018,Kitchen_optima_faucet,11,7.258656,99.98915
1,12202018,Optima_faucet,12,9.067839,99.34465
1,12202018,Washing_machine,50,60,3600
1,12202019,Hydractiva_shower,47,40.39692,95.747795
1,12202019,Kitchen_optima_faucet,12,54.929188,92.36851
1,12202019,Optima_faucet,12,7.884654,91.08712
1,12202019,Washing_machine,50,60,3600
1,1220202,Dishwasher,15,60,10800
1,1220202,Hydractiva_shower,41,40.100822,223.07956
1,1220202,Kitchen_optima_faucet,15,7.94984,88.76787
1,1220202,Optima_faucet,10,9.551649,84.888885
1,1220202,Washing_machine,50,60,3600
1,12202020,Dishwasher,15,60,10800
1,12202020,Hydractiva_shower,9,38.980247,55.62931
1,12202020,Kitchen_optima_faucet,12,8.724438,97.01908
1,12202020,Optima_faucet,12,8.376103,99.04445
1,12202020,Washing_machine,40,60,10800
1,12202021,Hydractiva_shower,30,36.233353,189.5445
1,12202021,Kitchen_optima_faucet,13,8.632712,98.764435
1,12202021,Optima_faucet,10,8.370245,97.86594
1,12202021,Washing_machine,60,60,7200
1,12202022,Hydractiva_shower,27,38.28227,140.29582
1,12202022,Kitchen_optima_faucet,13,9.7126255,97.96268
1,12202022,Optima_faucet,11,6.4925694,96.18049
1,12202023,Dishwasher,15,60,10800
1,12202023,Hydractiva_shower,34,37.791553,69.453476
1,12202023,Kitchen_optima_faucet,12,9.907215,86.72459
1,12202023,Optima_faucet,11,8.733536,82.274994
1,12202023,Washing_machine,50,60,3600
1,12202024,Dishwasher,15,60,10800
1,12202024,Hydractiva_shower,31,36.133358,205.9647
1,12202024,Kitchen_optima_faucet,14,54.997738,95.62248
1,12202024,Optima_faucet,11,6.977914,97.097824
1,12202024,Washing_machine,60,20,7200
1,12202025,Dishwasher,15,60,10800
1,12202025,Hydractiva_shower,42,40.00439,257.02496
1,12202025,Kitchen_optima_faucet,13,6.6077943,98.42239
1,12202025,Optima_faucet,12,9.85543,96.86507
1,12202026,Dishwasher,15,60,10800
1,12202026,Hydractiva_shower,26,37.00033,152.92566
1,12202026,Kitchen_optima_faucet,14,9.807966,91.310005
1,12202026,Optima_faucet,12,43.352276,94.811325
1,12202026,Washing_machine,60,60,7200
1,12202027,Dishwasher,15,60,10800
1,12202027,Hydractiva_shower,13,39.986633,82.735725
1,12202027,Kitchen_optima_faucet,15,8.324784,89.05752
1,12202027,Optima_faucet,11,9.857982,98.2285
1,12202027,Washing_machine,60,60,7200
1,12202028,Hydractiva_shower,28,40.936626,61.230988
1,12202028,Kitchen_optima_faucet,9,46.4031,91.055115
1,12202028,Optima_faucet,12,9.418594,97.32867
1,12202028,Washing_machine,50,60,3600
1,12202029,Dishwasher,15,60,10800
1,12202029,Hydractiva_shower,27,37.93469,173.43625
1,12202029,Kitchen_optima_faucet,13,7.274258,88.40627
1,12202029,Optima_faucet,12,8.793463,99.58531
1,12202029,Washing_machine,60,60,7200
1,1220203,Dishwasher,15,60,10800
1,1220203,Hydractiva_shower,32,39.179337,71.780594
1,1220203,Kitchen_optima_faucet,12,8.611176,97.608986
1,1220203,Optima_faucet,12,8.150554,88.86095
1,12202030,Hydractiva_shower,34,39.838173,197.89275
1,12202030,Kitchen_optima_faucet,8,8.018329,99.83618
1,12202030,Optima_faucet,11,6.7143855,99.329575
1,12202030,Washing_machine,50,60,3600
1,12202031,Dishwasher,15,60,10800
1,12202031,Kitchen_optima_faucet,10,9.539182,96.417595
1,12202031,Optima_faucet,12,31.789879,99.120285
1,12202031,Washing_machine,50,60,3600
1,1220204,Hydractiva_shower,45,40.07585,77.56947
1,1220204,Kitchen_optima_faucet,9,9.934879,90.368546
1,1220204,Optima_faucet,12,9.880875,98.2372
1,1220204,Washing_machine,50,60,3600
1,1220205,Dishwasher,15,60,10800
1,1220205,Hydractiva_shower,46,40.305206,285.32117
1,1220205,Kitchen_optima_faucet,15,9.267651,96.58611
1,1220205,Optima_faucet,11,7.467601,81.99496
1,1220205,Washing_machine,60,60,7200
1,1220206,Hydractiva_shower,38,38.553116,86.73526
1,1220206,Kitchen_optima_faucet,13,7.435115,85.16509
1,1220206,Optima_faucet,12,8.935062,95.986694
1,1220206,Washing_machine,50,40,3600
1,1220207,Hydractiva_shower,48,37.728123,248.22253
1,1220207,Kitchen_optima_faucet,11,8.651958,88.51266
1,1220207,Optima_faucet,11,8.974083,97.68809
1,1220208,Dishwasher,15,60,10800
1,1220208,Hydractiva_shower,15,37.658806,74.61861
1,1220208,Kitchen_optima_faucet,13,7.224286,92.198456
1,1220208,Optima_faucet,12,44.5138,94.712296
1,1220208,Washing_machine,60,60,7200
1,1220209,Dishwasher,15,60,10800
